qz qx intensity
6.40642572639459 5.24542137246094 0.166666666666667
6.40642572639459 5.24909206621353 0.166666666666667
6.40642572639459 5.25276275996613 0.333333333333333
6.40642572639459 5.25643345371873 0.166666666666667
6.40642572639459 5.26010414747132 0
6.40642572639459 5.26377484122392 0
6.40642572639459 5.26744553497652 0.166666666666667
6.40642572639459 5.27111622872912 0.166666666666667
6.40642572639459 5.27478692248171 0
6.40642572639459 5.27845761623431 0.166666666666667
6.40642572639459 5.28212830998691 0.25
6.40781454900657 5.23073859745055 1
6.40781454900657 5.23440929120314 0.166666666666667
6.40781454900657 5.23807998495574 0.166666666666667
6.40781454900657 5.24175067870834 0.333333333333333
6.40781454900657 5.24542137246094 0.166666666666667
6.40781454900657 5.24909206621353 0
6.40781454900657 5.25276275996613 0
6.40781454900657 5.25643345371873 0.333333333333333
6.40781454900657 5.26010414747132 0.333333333333333
6.40781454900657 5.26377484122392 0
6.40781454900657 5.26744553497652 0.166666666666667
6.40781454900657 5.27111622872912 0.166666666666667
6.40781454900657 5.27478692248171 0
6.40781454900657 5.27845761623431 0.166666666666667
6.40781454900657 5.28212830998691 0.166666666666667
6.40920337161855 5.22706790369795 1
6.40920337161855 5.23073859745055 0
6.40920337161855 5.23440929120314 0
6.40920337161855 5.23807998495574 0.166666666666667
6.40920337161855 5.24175067870834 0.333333333333333
6.40920337161855 5.24542137246094 0.166666666666667
6.40920337161855 5.24909206621353 0.166666666666667
6.40920337161855 5.25276275996613 0.166666666666667
6.40920337161855 5.25643345371873 0.333333333333333
6.40920337161855 5.26010414747132 0.333333333333333
6.40920337161855 5.26377484122392 0
6.40920337161855 5.26744553497652 0.166666666666667
6.40920337161855 5.27111622872912 0.333333333333333
6.40920337161855 5.27478692248171 0.166666666666667
6.40920337161855 5.27845761623431 0.166666666666667
6.40920337161855 5.28212830998691 0
6.41059219423053 5.22706790369795 0
6.41059219423053 5.23073859745055 0
6.41059219423053 5.23440929120314 0
6.41059219423053 5.23807998495574 0.166666666666667
6.41059219423053 5.24175067870834 0.333333333333333
6.41059219423053 5.24542137246094 0.166666666666667
6.41059219423053 5.24909206621353 0.166666666666667
6.41059219423053 5.25276275996613 0.333333333333333
6.41059219423053 5.25643345371873 0.5
6.41059219423053 5.26010414747132 0.5
6.41059219423053 5.26377484122392 0.166666666666667
6.41059219423053 5.26744553497652 0.166666666666667
6.41059219423053 5.27111622872912 0.166666666666667
6.41059219423053 5.27478692248171 0.166666666666667
6.41059219423053 5.27845761623431 0.333333333333333
6.41059219423053 5.28212830998691 0.166666666666667
6.41198101684251 5.22706790369795 0
6.41198101684251 5.23073859745055 0.166666666666667
6.41198101684251 5.23440929120314 0.333333333333333
6.41198101684251 5.23807998495574 0.166666666666667
6.41198101684251 5.24175067870834 0.166666666666667
6.41198101684251 5.24542137246094 0.166666666666667
6.41198101684251 5.24909206621353 0.166666666666667
6.41198101684251 5.25276275996613 0.333333333333333
6.41198101684251 5.25643345371873 0.333333333333333
6.41198101684251 5.26010414747132 0.333333333333333
6.41198101684251 5.26377484122392 0.166666666666667
6.41198101684251 5.26744553497652 0.5
6.41198101684251 5.27111622872912 0.5
6.41198101684251 5.27478692248171 0.333333333333333
6.41198101684251 5.27845761623431 0.333333333333333
6.41198101684251 5.28212830998691 0.333333333333333
6.41198101684251 5.2857990037395 0.166666666666667
6.41336983945449 5.22339720994535 1
6.41336983945449 5.22706790369795 0
6.41336983945449 5.23073859745055 0.166666666666667
6.41336983945449 5.23440929120314 0.5
6.41336983945449 5.23807998495574 0.333333333333333
6.41336983945449 5.24175067870834 0
6.41336983945449 5.24542137246094 0
6.41336983945449 5.24909206621353 0.166666666666667
6.41336983945449 5.25276275996613 0.333333333333333
6.41336983945449 5.25643345371873 0.333333333333333
6.41336983945449 5.26010414747133 0.333333333333333
6.41336983945449 5.26377484122392 0.166666666666667
6.41336983945449 5.26744553497652 0.5
6.41336983945449 5.27111622872912 0.333333333333333
6.41336983945449 5.27478692248171 0.166666666666667
6.41336983945449 5.27845761623431 0.333333333333333
6.41336983945449 5.28212830998691 0.5
6.41336983945449 5.28579900373951 0.166666666666667
6.41475866206647 5.22339720994535 0
6.41475866206647 5.22706790369795 0
6.41475866206647 5.23073859745055 0.166666666666667
6.41475866206647 5.23440929120314 0.5
6.41475866206647 5.23807998495574 0.333333333333333
6.41475866206647 5.24175067870834 0.166666666666667
6.41475866206647 5.24542137246094 0
6.41475866206647 5.24909206621353 0.166666666666667
6.41475866206647 5.25276275996613 0.166666666666667
6.41475866206647 5.25643345371873 0.166666666666667
6.41475866206647 5.26010414747133 0.166666666666667
6.41475866206647 5.26377484122392 0.333333333333333
6.41475866206647 5.26744553497652 0.666666666666667
6.41475866206647 5.27111622872912 0.666666666666667
6.41475866206647 5.27478692248171 0.5
6.41475866206647 5.27845761623431 0.5
6.41475866206647 5.28212830998691 0.333333333333333
6.41475866206647 5.28579900373951 0.166666666666667
6.41614748467845 5.21972651619276 1
6.41614748467845 5.22339720994535 0
6.41614748467845 5.22706790369795 0
6.41614748467845 5.23073859745055 0.166666666666667
6.41614748467845 5.23440929120314 0.333333333333333
6.41614748467845 5.23807998495574 0.333333333333333
6.41614748467845 5.24175067870834 0.333333333333333
6.41614748467845 5.24542137246094 0
6.41614748467845 5.24909206621353 0.166666666666667
6.41614748467845 5.25276275996613 0.166666666666667
6.41614748467845 5.25643345371873 0
6.41614748467845 5.26010414747133 0
6.41614748467845 5.26377484122392 0.333333333333333
6.41614748467845 5.26744553497652 0.333333333333333
6.41614748467845 5.27111622872912 0.333333333333333
6.41614748467845 5.27478692248171 0.333333333333333
6.41614748467845 5.27845761623431 0.5
6.41614748467845 5.28212830998691 0.166666666666667
6.41614748467845 5.28579900373951 0
6.41614748467845 5.2894696974921 0.25
6.41753630729043 5.21972651619276 0
6.41753630729043 5.22339720994535 0.333333333333333
6.41753630729043 5.22706790369795 0.333333333333333
6.41753630729043 5.23073859745055 0.166666666666667
6.41753630729043 5.23440929120314 0.166666666666667
6.41753630729043 5.23807998495574 0.166666666666667
6.41753630729043 5.24175067870834 0.333333333333333
6.41753630729043 5.24542137246094 0
6.41753630729043 5.24909206621353 0
6.41753630729043 5.25276275996613 0
6.41753630729043 5.25643345371873 0.166666666666667
6.41753630729043 5.26010414747133 0.166666666666667
6.41753630729043 5.26377484122392 0.333333333333333
6.41753630729043 5.26744553497652 0.333333333333333
6.41753630729043 5.27111622872912 0.333333333333333
6.41753630729043 5.27478692248171 0.333333333333333
6.41753630729043 5.27845761623431 0.5
6.41753630729043 5.28212830998691 0.166666666666667
6.41753630729043 5.28579900373951 0
6.41753630729043 5.2894696974921 0.166666666666667
6.4189251299024 5.21605582244016 1
6.4189251299024 5.21972651619276 0
6.4189251299024 5.22339720994535 0.333333333333333
6.4189251299024 5.22706790369795 0.333333333333333
6.4189251299024 5.23073859745055 0.166666666666667
6.4189251299024 5.23440929120314 0.333333333333333
6.4189251299024 5.23807998495574 0.5
6.4189251299024 5.24175067870834 0.666666666666667
6.4189251299024 5.24542137246094 0.333333333333333
6.4189251299024 5.24909206621353 0
6.4189251299024 5.25276275996613 0
6.4189251299024 5.25643345371873 0.166666666666667
6.4189251299024 5.26010414747133 0.166666666666667
6.4189251299024 5.26377484122392 0
6.4189251299024 5.26744553497652 0.166666666666667
6.4189251299024 5.27111622872912 0.166666666666667
6.4189251299024 5.27478692248171 0.166666666666667
6.4189251299024 5.27845761623431 0.166666666666667
6.4189251299024 5.28212830998691 0.166666666666667
6.4189251299024 5.28579900373951 0
6.4189251299024 5.2894696974921 0.166666666666667
6.42031395251438 5.21605582244016 0.5
6.42031395251438 5.21972651619276 0.166666666666667
6.42031395251438 5.22339720994535 0.5
6.42031395251438 5.22706790369795 0.5
6.42031395251438 5.23073859745055 0.166666666666667
6.42031395251438 5.23440929120314 0.333333333333333
6.42031395251438 5.23807998495574 0.333333333333333
6.42031395251438 5.24175067870834 0.5
6.42031395251438 5.24542137246094 0.333333333333333
6.42031395251438 5.24909206621353 0
6.42031395251438 5.25276275996613 0
6.42031395251438 5.25643345371873 0.333333333333333
6.42031395251438 5.26010414747133 0.333333333333333
6.42031395251438 5.26377484122392 0
6.42031395251438 5.26744553497652 0.166666666666667
6.42031395251438 5.27111622872912 0.333333333333333
6.42031395251438 5.27478692248171 0.333333333333333
6.42031395251438 5.27845761623431 0.166666666666667
6.42031395251438 5.28212830998691 0.166666666666667
6.42031395251438 5.28579900373951 0
6.42031395251438 5.2894696974921 0
6.42031395251438 5.2931403912447 0
6.42170277512636 5.21238512868756 1
6.42170277512636 5.21605582244016 0.25
6.42170277512636 5.21972651619276 0.166666666666667
6.42170277512636 5.22339720994535 0.166666666666667
6.42170277512636 5.22706790369795 0.166666666666667
6.42170277512636 5.23073859745055 0.166666666666667
6.42170277512636 5.23440929120315 0.333333333333333
6.42170277512636 5.23807998495574 0.666666666666667
6.42170277512636 5.24175067870834 1
6.42170277512636 5.24542137246094 0.5
6.42170277512636 5.24909206621353 0
6.42170277512636 5.25276275996613 0
6.42170277512636 5.25643345371873 0.166666666666667
6.42170277512636 5.26010414747133 0.166666666666667
6.42170277512636 5.26377484122392 0
6.42170277512636 5.26744553497652 0.333333333333333
6.42170277512636 5.27111622872912 0.5
6.42170277512636 5.27478692248171 0.333333333333333
6.42170277512636 5.27845761623431 0
6.42170277512636 5.28212830998691 0
6.42170277512636 5.28579900373951 0
6.42170277512636 5.2894696974921 0
6.42170277512636 5.2931403912447 0.333333333333333
6.42309159773834 5.21238512868756 0.5
6.42309159773834 5.21605582244016 0.333333333333333
6.42309159773834 5.21972651619276 0.166666666666667
6.42309159773834 5.22339720994535 0.166666666666667
6.42309159773834 5.22706790369795 0.166666666666667
6.42309159773834 5.23073859745055 0.166666666666667
6.42309159773834 5.23440929120315 0.166666666666667
6.42309159773834 5.23807998495574 0.333333333333333
6.42309159773834 5.24175067870834 0.833333333333333
6.42309159773834 5.24542137246094 0.333333333333333
6.42309159773834 5.24909206621353 0
6.42309159773834 5.25276275996613 0
6.42309159773834 5.25643345371873 0.166666666666667
6.42309159773834 5.26010414747133 0.166666666666667
6.42309159773834 5.26377484122392 0
6.42309159773834 5.26744553497652 0.166666666666667
6.42309159773834 5.27111622872912 0.333333333333333
6.42309159773834 5.27478692248171 0.166666666666667
6.42309159773834 5.27845761623431 0
6.42309159773834 5.28212830998691 0.166666666666667
6.42309159773834 5.28579900373951 0.333333333333333
6.42309159773834 5.2894696974921 0
6.42309159773834 5.2931403912447 0.333333333333333
6.42448042035032 5.20871443493497 1
6.42448042035032 5.21238512868756 0.5
6.42448042035032 5.21605582244016 0.333333333333333
6.42448042035032 5.21972651619276 0
6.42448042035032 5.22339720994535 0
6.42448042035032 5.22706790369795 0
6.42448042035032 5.23073859745055 0
6.42448042035032 5.23440929120315 0
6.42448042035032 5.23807998495574 0.666666666666667
6.42448042035032 5.24175067870834 1.16666666666667
6.42448042035032 5.24542137246094 0.666666666666667
6.42448042035032 5.24909206621353 0.166666666666667
6.42448042035032 5.25276275996613 0
6.42448042035032 5.25643345371873 0
6.42448042035032 5.26010414747133 0
6.42448042035032 5.26377484122392 0
6.42448042035032 5.26744553497652 0.333333333333333
6.42448042035032 5.27111622872912 0.5
6.42448042035032 5.27478692248171 0.166666666666667
6.42448042035032 5.27845761623431 0
6.42448042035032 5.28212830998691 0.166666666666667
6.42448042035032 5.28579900373951 0.333333333333333
6.42448042035032 5.2894696974921 0
6.42448042035032 5.2931403912447 0.333333333333333
6.42448042035032 5.2968110849973 0
6.4258692429623 5.20871443493497 1
6.4258692429623 5.21238512868756 0.5
6.4258692429623 5.21605582244016 0.5
6.4258692429623 5.21972651619276 0
6.4258692429623 5.22339720994535 0
6.4258692429623 5.22706790369795 0
6.4258692429623 5.23073859745055 0
6.4258692429623 5.23440929120315 0.166666666666667
6.4258692429623 5.23807998495574 0.333333333333333
6.4258692429623 5.24175067870834 0.833333333333333
6.4258692429623 5.24542137246094 0.666666666666667
6.4258692429623 5.24909206621353 0.166666666666667
6.4258692429623 5.25276275996613 0
6.4258692429623 5.25643345371873 0
6.4258692429623 5.26010414747133 0
6.4258692429623 5.26377484122392 0
6.4258692429623 5.26744553497652 0.166666666666667
6.4258692429623 5.27111622872912 0.333333333333333
6.4258692429623 5.27478692248171 0.166666666666667
6.4258692429623 5.27845761623431 0
6.4258692429623 5.28212830998691 0.166666666666667
6.4258692429623 5.28579900373951 0.333333333333333
6.4258692429623 5.2894696974921 0
6.4258692429623 5.2931403912447 0
6.4258692429623 5.2968110849973 0
6.42725806557428 5.20504374118237 1
6.42725806557428 5.20871443493497 0.5
6.42725806557428 5.21238512868756 0.75
6.42725806557428 5.21605582244016 0.666666666666667
6.42725806557428 5.21972651619276 0.333333333333333
6.42725806557428 5.22339720994535 0.166666666666667
6.42725806557428 5.22706790369795 0.166666666666667
6.42725806557428 5.23073859745055 0.333333333333333
6.42725806557428 5.23440929120315 0.333333333333333
6.42725806557428 5.23807998495574 0.5
6.42725806557428 5.24175067870834 0.666666666666667
6.42725806557428 5.24542137246094 0.5
6.42725806557428 5.24909206621353 0.333333333333333
6.42725806557428 5.25276275996613 0.166666666666667
6.42725806557428 5.25643345371873 0
6.42725806557428 5.26010414747133 0.166666666666667
6.42725806557428 5.26377484122392 0.166666666666667
6.42725806557428 5.26744553497652 0.166666666666667
6.42725806557428 5.27111622872912 0.333333333333333
6.42725806557428 5.27478692248171 0.166666666666667
6.42725806557428 5.27845761623431 0.166666666666667
6.42725806557428 5.28212830998691 0.166666666666667
6.42725806557428 5.28579900373951 0.166666666666667
6.42725806557428 5.2894696974921 0
6.42725806557428 5.2931403912447 0
6.42725806557428 5.2968110849973 0
6.42864688818626 5.20504374118237 0.5
6.42864688818626 5.20871443493497 0.25
6.42864688818626 5.21238512868756 0.5
6.42864688818626 5.21605582244016 0.5
6.42864688818626 5.21972651619276 0.333333333333333
6.42864688818626 5.22339720994535 0.166666666666667
6.42864688818626 5.22706790369795 0.166666666666667
6.42864688818626 5.23073859745055 0.333333333333333
6.42864688818626 5.23440929120315 0.333333333333333
6.42864688818626 5.23807998495574 0.166666666666667
6.42864688818626 5.24175067870834 0.333333333333333
6.42864688818626 5.24542137246094 0.166666666666667
6.42864688818626 5.24909206621353 0.166666666666667
6.42864688818626 5.25276275996613 0.333333333333333
6.42864688818626 5.25643345371873 0.166666666666667
6.42864688818626 5.26010414747133 0.166666666666667
6.42864688818626 5.26377484122392 0.333333333333333
6.42864688818626 5.26744553497652 0.166666666666667
6.42864688818626 5.27111622872912 0.333333333333333
6.42864688818626 5.27478692248171 0
6.42864688818626 5.27845761623431 0.166666666666667
6.42864688818626 5.28212830998691 0.333333333333333
6.42864688818626 5.28579900373951 0.333333333333333
6.42864688818626 5.2894696974921 0
6.42864688818626 5.2931403912447 0
6.42864688818626 5.2968110849973 0
6.42864688818626 5.3004817787499 0
6.43003571079824 5.20137304742977 1
6.43003571079824 5.20504374118237 0.5
6.43003571079824 5.20871443493497 0.166666666666667
6.43003571079824 5.21238512868756 0.5
6.43003571079824 5.21605582244016 0.5
6.43003571079824 5.21972651619276 0.333333333333333
6.43003571079824 5.22339720994535 0.166666666666667
6.43003571079824 5.22706790369795 0.333333333333333
6.43003571079824 5.23073859745055 0.5
6.43003571079824 5.23440929120315 0.166666666666667
6.43003571079824 5.23807998495574 0.166666666666667
6.43003571079824 5.24175067870834 0.166666666666667
6.43003571079824 5.24542137246094 0
6.43003571079824 5.24909206621354 0.333333333333333
6.43003571079824 5.25276275996613 0.5
6.43003571079824 5.25643345371873 0.166666666666667
6.43003571079824 5.26010414747133 0.166666666666667
6.43003571079824 5.26377484122392 0.5
6.43003571079824 5.26744553497652 0.333333333333333
6.43003571079824 5.27111622872912 0.333333333333333
6.43003571079824 5.27478692248172 0
6.43003571079824 5.27845761623431 0.166666666666667
6.43003571079824 5.28212830998691 0.5
6.43003571079824 5.28579900373951 0.5
6.43003571079824 5.2894696974921 0
6.43003571079824 5.2931403912447 0
6.43003571079824 5.2968110849973 0
6.43003571079824 5.3004817787499 0
6.43142453341021 5.20137304742977 1
6.43142453341021 5.20504374118237 0.25
6.43142453341021 5.20871443493497 0
6.43142453341021 5.21238512868756 0.166666666666667
6.43142453341021 5.21605582244016 0.5
6.43142453341021 5.21972651619276 0.333333333333333
6.43142453341021 5.22339720994535 0
6.43142453341021 5.22706790369795 0.166666666666667
6.43142453341021 5.23073859745055 0.333333333333333
6.43142453341021 5.23440929120315 0.166666666666667
6.43142453341021 5.23807998495574 0.166666666666667
6.43142453341021 5.24175067870834 0.166666666666667
6.43142453341021 5.24542137246094 0
6.43142453341021 5.24909206621354 0.166666666666667
6.43142453341021 5.25276275996613 0.333333333333333
6.43142453341021 5.25643345371873 0.5
6.43142453341021 5.26010414747133 0.666666666666667
6.43142453341021 5.26377484122392 0.666666666666667
6.43142453341021 5.26744553497652 0.333333333333333
6.43142453341021 5.27111622872912 0.333333333333333
6.43142453341021 5.27478692248172 0.166666666666667
6.43142453341021 5.27845761623431 0.166666666666667
6.43142453341021 5.28212830998691 0.333333333333333
6.43142453341021 5.28579900373951 0.333333333333333
6.43142453341021 5.2894696974921 0
6.43142453341021 5.2931403912447 0.333333333333333
6.43142453341021 5.2968110849973 0.333333333333333
6.43142453341021 5.3004817787499 0
6.43281335602219 5.20137304742977 0.5
6.43281335602219 5.20504374118237 0.25
6.43281335602219 5.20871443493497 0.166666666666667
6.43281335602219 5.21238512868756 0.333333333333333
6.43281335602219 5.21605582244016 0.5
6.43281335602219 5.21972651619276 0.333333333333333
6.43281335602219 5.22339720994535 0.166666666666667
6.43281335602219 5.22706790369795 0.333333333333333
6.43281335602219 5.23073859745055 0.5
6.43281335602219 5.23440929120315 0.666666666666667
6.43281335602219 5.23807998495574 0.5
6.43281335602219 5.24175067870834 0.166666666666667
6.43281335602219 5.24542137246094 0
6.43281335602219 5.24909206621354 0.166666666666667
6.43281335602219 5.25276275996613 0.166666666666667
6.43281335602219 5.25643345371873 0.333333333333333
6.43281335602219 5.26010414747133 0.666666666666667
6.43281335602219 5.26377484122392 0.5
6.43281335602219 5.26744553497652 0.166666666666667
6.43281335602219 5.27111622872912 0
6.43281335602219 5.27478692248172 0.5
6.43281335602219 5.27845761623431 0.5
6.43281335602219 5.28212830998691 0.5
6.43281335602219 5.28579900373951 0.333333333333333
6.43281335602219 5.2894696974921 0.166666666666667
6.43281335602219 5.2931403912447 0.333333333333333
6.43281335602219 5.2968110849973 0.333333333333333
6.43281335602219 5.3004817787499 0
6.43420217863417 5.19770235367717 1
6.43420217863417 5.20137304742977 0.5
6.43420217863417 5.20504374118237 0.333333333333333
6.43420217863417 5.20871443493497 0.333333333333333
6.43420217863417 5.21238512868756 0.166666666666667
6.43420217863417 5.21605582244016 0.333333333333333
6.43420217863417 5.21972651619276 0.333333333333333
6.43420217863417 5.22339720994535 0.166666666666667
6.43420217863417 5.22706790369795 0.166666666666667
6.43420217863417 5.23073859745055 0.333333333333333
6.43420217863417 5.23440929120315 0.666666666666667
6.43420217863417 5.23807998495574 0.5
6.43420217863417 5.24175067870834 0.166666666666667
6.43420217863417 5.24542137246094 0.333333333333333
6.43420217863417 5.24909206621354 0.5
6.43420217863417 5.25276275996613 0.166666666666667
6.43420217863417 5.25643345371873 0.333333333333333
6.43420217863417 5.26010414747133 0.666666666666667
6.43420217863417 5.26377484122392 0.333333333333333
6.43420217863417 5.26744553497652 0
6.43420217863417 5.27111622872912 0
6.43420217863417 5.27478692248172 0.666666666666667
6.43420217863417 5.27845761623431 0.666666666666667
6.43420217863417 5.28212830998691 0.5
6.43420217863417 5.28579900373951 0.333333333333333
6.43420217863417 5.2894696974921 0.166666666666667
6.43420217863417 5.2931403912447 0.333333333333333
6.43420217863417 5.2968110849973 0.333333333333333
6.43420217863417 5.3004817787499 0
6.43420217863417 5.30415247250249 0
6.43559100124615 5.19770235367717 0.5
6.43559100124615 5.20137304742977 0.333333333333333
6.43559100124615 5.20504374118237 0.333333333333333
6.43559100124615 5.20871443493497 0.333333333333333
6.43559100124615 5.21238512868756 0.166666666666667
6.43559100124615 5.21605582244016 0.166666666666667
6.43559100124615 5.21972651619276 0.166666666666667
6.43559100124615 5.22339720994535 0.333333333333333
6.43559100124615 5.22706790369795 0.333333333333333
6.43559100124615 5.23073859745055 0.166666666666667
6.43559100124615 5.23440929120315 0.5
6.43559100124615 5.23807998495574 0.333333333333333
6.43559100124615 5.24175067870834 0
6.43559100124615 5.24542137246094 0.5
6.43559100124615 5.24909206621354 0.666666666666667
6.43559100124615 5.25276275996613 0.166666666666667
6.43559100124615 5.25643345371873 0
6.43559100124615 5.26010414747133 0
6.43559100124615 5.26377484122392 0
6.43559100124615 5.26744553497652 0
6.43559100124615 5.27111622872912 0
6.43559100124615 5.27478692248172 0.5
6.43559100124615 5.27845761623431 0.666666666666667
6.43559100124615 5.28212830998691 0.666666666666667
6.43559100124615 5.28579900373951 0.333333333333333
6.43559100124615 5.2894696974921 0.166666666666667
6.43559100124615 5.2931403912447 0
6.43559100124615 5.2968110849973 0
6.43559100124615 5.3004817787499 0.166666666666667
6.43559100124615 5.30415247250249 0.166666666666667
6.43697982385813 5.19403165992458 1
6.43697982385813 5.19770235367718 0.25
6.43697982385813 5.20137304742977 0.333333333333333
6.43697982385813 5.20504374118237 0.333333333333333
6.43697982385813 5.20871443493497 0.166666666666667
6.43697982385813 5.21238512868756 0
6.43697982385813 5.21605582244016 0.333333333333333
6.43697982385813 5.21972651619276 0.333333333333333
6.43697982385813 5.22339720994536 0.166666666666667
6.43697982385813 5.22706790369795 0.166666666666667
6.43697982385813 5.23073859745055 0
6.43697982385813 5.23440929120315 0.166666666666667
6.43697982385813 5.23807998495574 0.333333333333333
6.43697982385813 5.24175067870834 0.166666666666667
6.43697982385813 5.24542137246094 0.5
6.43697982385813 5.24909206621354 0.666666666666667
6.43697982385813 5.25276275996613 0.166666666666667
6.43697982385813 5.25643345371873 0
6.43697982385813 5.26010414747133 0
6.43697982385813 5.26377484122392 0.166666666666667
6.43697982385813 5.26744553497652 0.333333333333333
6.43697982385813 5.27111622872912 0.333333333333333
6.43697982385813 5.27478692248172 0.5
6.43697982385813 5.27845761623431 0.333333333333333
6.43697982385813 5.28212830998691 0.333333333333333
6.43697982385813 5.28579900373951 0.333333333333333
6.43697982385813 5.28946969749211 0.166666666666667
